ts_code,trade_date,total_mv,circ_mv
688359.SH,20260105,695882.4503,695882.4503
603058.SH,20260105,386050.4589,385072.313
002922.SZ,20260105,1315324.6334,1161788.1311
603786.SH,20260105,3156947.8239,3156947.8239
301585.SZ,20260105,321360.0,210456.5937
920271.BJ,20260105,213764.782,94592.9643
003003.SZ,20260105,236981.52,157964.8718
300424.SZ,20260105,445948.9883,445685.7377
002533.SZ,20260105,923297.856,802157.9547
000761.SZ,20260105,1355717.6295,1223717.6295
300712.SZ,20260105,508249.7549,506065.4271
688692.SH,20260105,3014901.76,1947190.1696
000935.SZ,20260105,1942192.2072,1942192.2072
002150.SZ,20260105,722820.2124,718165.5909
301191.SZ,20260105,762762.0,574182.213
688439.SH,20260105,1299800.0,1299800.0
000915.SZ,20260105,782198.4969,781691.9554
600243.SH,20260105,224691.2,224691.2
300759.SZ,20260105,5352368.5303,4272347.6851
601059.SH,20260105,5769297.0,1230356.4
600054.SH,20260105,832951.3205,586188.6
603579.SH,20260105,532588.2221,532588.2221
002528.SZ,20260105,322443.5971,282509.0662
002271.SZ,20260105,3356123.3117,2690549.1803
301152.SZ,20260105,374980.9421,224216.0484
688520.SH,20260105,2088624.4987,2088624.4987
002823.SZ,20260105,531957.6974,354647.6411
301070.SZ,20260105,579275.5728,381057.816
000545.SZ,20260105,280260.5993,279854.4793
920062.BJ,20260105,183422.5012,129646.3369
600643.SH,20260105,874650.7571,873103.0921
600875.SH,20260105,8486816.24,5554301.6241
002299.SZ,20260105,2067294.792,2038555.6226
603613.SH,20260105,2031196.0948,2031196.0948
920190.BJ,20260105,290000.0029,286157.6479
000062.SZ,20260105,2605360.1211,2602918.139
300556.SZ,20260105,237172.3258,208775.2048
600189.SH,20260105,496347.2815,496347.2815
688136.SH,20260105,671394.186,671394.186
601121.SH,20260105,593600.0,281960.0
600995.SH,20260105,4052535.3607,4052535.3607
300233.SZ,20260105,551627.7815,534139.0978
688579.SH,20260105,440411.01,440411.01
300701.SZ,20260105,373210.3571,328840.8064
300847.SZ,20260105,513577.35,513577.35
002153.SZ,20260105,3089447.428,1810932.6261
002410.SZ,20260105,2112836.8134,2031155.7
002929.SZ,20260105,1152525.0718,854244.9344
002489.SZ,20260105,830733.2479,732690.0794
002283.SZ,20260105,715579.1078,630214.5974
600255.SH,20260105,702591.1655,702591.1655
002583.SZ,20260105,2098686.7657,1480260.0905
300040.SZ,20260105,391193.5451,314564.6354
920445.BJ,20260105,174288.6635,123313.2497
688310.SH,20260105,264954.1859,264954.1859
000796.SZ,20260105,1074538.5737,891613.7627
002948.SZ,20260105,2624979.9805,1403702.0568
300611.SZ,20260105,584043.6396,410354.3457
300951.SZ,20260105,589514.0776,526852.3624
688011.SH,20260105,656500.0,656500.0
688668.SH,20260105,1696869.0399,1696869.0399
000723.SZ,20260105,2082846.2335,2079425.7954
688037.SH,20260105,3105060.3584,3105060.3584
603590.SH,20260105,657508.3224,654254.0774
002258.SZ,20260105,1044570.5825,1042891.2002
688369.SH,20260105,305443.1062,305443.1062
601107.SH,20260105,1865416.6,1319271.4
000980.SZ,20260105,1795146.9951,1791174.3676
000762.SZ,20260105,1426003.0791,1425952.0921
002724.SZ,20260105,526161.6319,387231.1186
300163.SZ,20260105,192918.0,184692.5125
300205.SZ,20260105,209007.216,209007.216
002828.SZ,20260105,215458.7072,207498.4372
002362.SZ,20260105,549534.0442,466671.1591
001216.SZ,20260105,433966.3241,423088.1619
600703.SH,20260105,7174208.9294,7174208.9294
002441.SZ,20260105,513504.6233,376332.1844
002607.SZ,20260105,1702202.2314,1403183.2763
600598.SH,20260105,2654076.1041,2654076.1041
600281.SH,20260105,306069.2049,306069.2049
600008.SH,20260105,2231539.5658,2231539.5658
000819.SZ,20260105,603400.8583,596914.2557
002661.SZ,20260105,305820.4472,288776.928
300107.SZ,20260105,388882.5472,239975.7433
000001.SZ,20260105,22316805.9277,22316440.751
002130.SZ,20260105,3395426.6246,3084459.1689
603789.SH,20260105,144691.499,139100.0
002078.SZ,20260105,4328734.8993,4302185.1462
002361.SZ,20260105,1302917.9075,1108498.4881
600696.SH,20260105,92313.563,92313.563
688403.SH,20260105,1418211.4472,1418211.4472
601939.SH,20260105,241980352.8496,8874133.2856
603727.SH,20260105,405394.0396,405394.0396
002066.SZ,20260105,438806.276,431508.0
688313.SH,20260105,4014994.5516,4014994.5516
688336.SH,20260105,3840108.3472,3840108.3472
301658.SZ,20260105,1197938.1472,119793.8162
002939.SZ,20260105,4171597.4725,3725150.0585
603272.SH,20260105,200310.991,200310.991
000815.SZ,20260105,792599.8599,792599.8599
601128.SH,20260105,2338145.3909,2338145.3909
001239.SZ,20260105,391200.0,185820.0
000002.SZ,20260105,5667086.9987,4615289.8238
000831.SZ,20260105,5071574.2367,5071574.2367
603917.SH,20260105,296383.36,296383.36
002788.SZ,20260105,802287.0598,788404.1991
000848.SZ,20260105,873120.0633,865539.3273
600168.SH,20260105,508619.5553,508619.5553
601568.SH,20260105,1497527.7784,1497527.7784
601086.SH,20260105,681318.0,681318.0
002189.SZ,20260105,610161.5017,610069.5755
688613.SH,20260105,295390.5071,295390.5071
300933.SZ,20260105,453537.9864,453537.9864
600510.SH,20260105,891669.9948,891669.9948
002157.SZ,20260105,3006302.8414,2351132.6173
301319.SZ,20260105,658943.9929,495144.3041
301283.SZ,20260105,391393.5397,223138.337
300957.SZ,20260105,1708802.4,1708802.4
600623.SH,20260105,1660054.061,1463780.4252
301115.SZ,20260105,295107.9588,195980.4415
002277.SZ,20260105,973132.6144,973132.6144
002219.SZ,20260105,738449.2222,713305.531
600681.SH,20260105,585953.552,585496.4334
000089.SZ,20260105,1429386.3478,1429367.4549
300479.SZ,20260105,379500.706,379284.031
600319.SH,20260105,355529.5051,355529.5051
002891.SZ,20260105,1588844.9124,1588844.1294
301133.SZ,20260105,443027.1642,401929.7904
300982.SZ,20260105,432143.2248,404857.2408
600081.SH,20260105,648146.6712,648146.6712
603662.SH,20260105,1983220.5278,1983220.5278
300716.SZ,20260105,201625.2,201625.2
601016.SH,20260105,1912792.7976,1762348.5409
600769.SH,20260105,476970.9984,476970.9984
688015.SH,20260105,438682.7252,438682.7252
003041.SZ,20260105,791712.0,752255.0532
002174.SZ,20260105,1234110.7346,1233418.0687
600688.SH,20260105,2899219.8125,2015423.7125
688153.SH,20260105,1655414.1418,1571958.901
002806.SZ,20260105,264324.1111,216587.6587
000020.SZ,20260105,400956.2974,256530.1937
300927.SZ,20260105,337658.04,329539.2073
600257.SH,20260105,318097.7813,318097.7813
002061.SZ,20260105,1072394.1115,1042254.2979
603816.SH,20260105,2617965.9911,2588373.7782
002878.SZ,20260105,488090.5874,439542.8772
605136.SH,20260105,443708.018,443708.018
300291.SZ,20260105,682869.997,674800.0169
002232.SZ,20260105,776242.0645,776242.0645
688279.SH,20260105,2301937.9079,1869826.3319
000546.SZ,20260105,517136.0942,463308.962
002169.SZ,20260105,920460.0145,892200.5852
002977.SZ,20260105,436155.72,241897.8373
688065.SH,20260105,3665594.7331,2964727.1942
002563.SZ,20260105,1457502.7766,1194767.3059
300044.SZ,20260105,300964.4758,281859.012
603219.SH,20260105,958309.8,958309.8
002264.SZ,20260105,645670.7361,587340.1806
688687.SH,20260105,442233.2197,442233.2197
300615.SZ,20260105,261632.3368,169591.7835
688459.SH,20260105,466560.0,170668.5889
603688.SH,20260105,2023168.4094,2023168.4094
688582.SH,20260105,2768383.8349,1724259.5149
300489.SZ,20260105,702131.4585,699536.0481
600000.SH,20260105,39367500.8706,39367500.8706
301156.SZ,20260105,250878.2909,158998.9625
601901.SH,20260105,6478663.7979,6478663.7979
002026.SZ,20260105,650665.6739,624761.7673
688249.SH,20260105,6894069.8875,4080341.4224
002412.SZ,20260105,332112.0,328577.7
601777.SH,20260105,4792366.0753,4792366.0753
920699.BJ,20260105,219001.44,100201.44
920198.BJ,20260105,163300.2385,71311.595
300994.SZ,20260105,371542.272,185962.416
000521.SZ,20260105,677689.8045,576131.4347
688509.SH,20260105,426580.0,213174.8788
300863.SZ,20260105,964965.687,927495.3808
300427.SZ,20260105,646329.2988,639319.2126
300743.SZ,20260105,334635.8805,281960.3128
002449.SZ,20260105,526324.0708,526324.0708
002846.SZ,20260105,700129.3912,428449.166
003033.SZ,20260105,636096.75,628268.0291
002798.SZ,20260105,295688.3962,254181.7008
002627.SZ,20260105,515191.5798,509863.4801
002384.SZ,20260105,15506389.3659,11736599.7069
003020.SZ,20260105,504743.511,365520.884
603992.SH,20260105,1770137.75,1748196.176
001314.SZ,20260105,651409.478,236598.5135
300662.SZ,20260105,507957.2126,506607.951
001308.SZ,20260105,1489901.9999,1051459.7336
300749.SZ,20260105,251948.0232,193281.7968
002228.SZ,20260105,552090.4612,550241.3776
000635.SZ,20260105,345655.1874,265807.827
603070.SH,20260105,522904.0,515623.648
002923.SZ,20260105,423305.1135,326219.2289
603810.SH,20260105,268342.795,268342.795
300840.SZ,20260105,494640.0,364972.4632
003008.SZ,20260105,227032.0,169942.8935
688198.SH,20260105,1520188.3958,1520188.3958
601126.SH,20260105,2527878.739,2503309.1036
688125.SH,20260105,1100493.1704,1094642.4624
002306.SZ,20260105,178301.3125,166853.4795
920832.BJ,20260105,101991.4408,89662.345
600718.SH,20260105,1214983.4731,1214983.4731
300530.SZ,20260105,471146.71,433598.1856
688115.SH,20260105,437888.56,437888.56
300929.SZ,20260105,142439.3266,136633.6498
301563.SZ,20260105,1197485.0606,256571.9469
600182.SH,20260105,515100.0,257550.0
603187.SH,20260105,607446.1202,601072.8927
301108.SZ,20260105,377963.8942,217909.5321
688511.SH,20260105,300878.0695,300878.0695
002211.SZ,20260105,140554.6282,140554.6282
301366.SZ,20260105,786179.8262,286237.78
688799.SH,20260105,637558.6,637558.6
002702.SZ,20260105,392922.32,324331.8313
300800.SZ,20260105,280796.174,277976.459
920266.BJ,20260105,113956.0064,108892.73
688393.SH,20260105,242246.7727,242246.7727
603168.SH,20260105,283213.7643,281993.1018
920010.BJ,20260105,261467.5,193612.478
002407.SZ,20260105,4165323.5589,3780847.3402
002468.SZ,20260105,2071175.3306,1985121.554
300168.SZ,20260105,965221.1459,964252.3052
001233.SZ,20260105,1122163.0974,213518.6413
688238.SH,20260105,458219.9102,452648.8642
688607.SH,20260105,392086.0411,392086.0411
002716.SZ,20260105,2148370.4596,1769214.069
002287.SZ,20260105,1385098.1695,1382366.2937
688239.SH,20260105,1328297.2976,1328297.2976
688383.SH,20260105,824320.2856,824320.2856
688093.SH,20260105,1046108.1932,979877.4251
600508.SH,20260105,858588.984,858588.984
603078.SH,20260105,706101.8011,706101.8011
300455.SZ,20260105,2176990.1499,2149251.8484
603598.SH,20260105,503304.9295,502744.2295
002797.SZ,20260105,2933275.2,2933275.2
301120.SZ,20260105,665993.8116,391985.2351
920371.BJ,20260105,214485.1396,202439.1158
688256.SH,20260105,58614238.63,58150681.136
002214.SZ,20260105,1133158.9351,905824.7418
000697.SZ,20260105,1232745.9689,576693.7883
000026.SZ,20260105,665452.9715,597883.2921
603636.SH,20260105,698173.7092,698173.7092
920571.BJ,20260105,549297.971,278100.2291
002640.SZ,20260105,712024.8878,707555.7363
600021.SH,20260105,5667761.559,5667761.559
001226.SZ,20260105,327488.1462,148802.5062
300910.SZ,20260105,1715832.7418,1203004.2281
000978.SZ,20260105,329095.39,329087.4813
603683.SH,20260105,743163.4405,731851.1251
000037.SZ,20260105,508128.8684,285699.5705
920175.BJ,20260105,137088.0,91325.7907
601606.SH,20260105,3582033.6664,3582033.6664
600084.SH,20260105,595575.2199,595575.2199
300170.SZ,20260105,2089432.4193,1997207.544
002323.SZ,20260105,349941.0984,349863.0175
920405.BJ,20260105,355418.84,278943.3687
600409.SH,20260105,1269574.9105,1269574.9105
688260.SH,20260105,371160.0,371160.0
300761.SZ,20260105,1734822.6962,1301249.4214
300385.SZ,20260105,209881.9372,183117.4588
601609.SH,20260105,1866929.2484,1866929.2484
002177.SZ,20260105,656146.8954,581780.1461
605268.SH,20260105,473526.9525,464395.7213
002486.SZ,20260105,255527.761,254344.7313
300589.SZ,20260105,777618.4038,476878.6359
301331.SZ,20260105,282438.2298,281900.0177
600550.SH,20260105,1998058.4008,1998058.4008
300270.SZ,20260105,335509.079,289110.7148
000798.SZ,20260105,390737.1044,390713.0744
301282.SZ,20260105,459012.0828,241794.4541
603712.SH,20260105,1640500.0,1640500.0
688079.SH,20260105,469879.8777,461639.0697
301360.SZ,20260105,398183.1,190058.9
000333.SZ,20260105,59774339.5823,53853605.9695
605228.SH,20260105,654939.1101,650616.8151
300511.SZ,20260105,399888.538,349473.7066
301148.SZ,20260105,554642.5979,280294.7339
000610.SZ,20260105,297355.3637,295793.3933
300497.SZ,20260105,848910.72,694768.0747
002570.SZ,20260105,663146.6065,663117.1345
600793.SH,20260105,372559.8282,372559.8282
920580.BJ,20260105,130892.0,71692.323
002229.SZ,20260105,783486.3596,778706.4313
000619.SZ,20260105,273083.5064,222840.0
002790.SZ,20260105,351848.4766,219507.295
300097.SZ,20260105,212372.5564,198727.3217
601918.SH,20260105,1720119.7552,1720119.7552
002985.SZ,20260105,1074210.1032,568646.3569
002538.SZ,20260105,553957.6902,553954.3076
603053.SH,20260105,864889.97,864889.97
603679.SH,20260105,269763.5591,269763.5591
600619.SH,20260105,2284076.896,1679363.9701
300679.SZ,20260105,2115603.6,1788543.3898
603757.SH,20260105,851588.2373,851588.2373
603516.SH,20260105,4573942.8141,4573942.8141
600771.SH,20260105,886957.9475,886957.9475
000962.SZ,20260105,1680693.1482,1670040.7044
002920.SZ,20260105,7454564.4987,6928766.6487
605500.SH,20260105,375860.8,375860.8
688039.SH,20260105,593929.6469,593929.6469
300852.SZ,20260105,624106.2895,602470.1372
002652.SZ,20260105,202265.28,202265.28
920662.BJ,20260105,255033.1558,73496.9912
600575.SH,20260105,2458209.7143,1332987.5453
000509.SZ,20260105,367009.7938,367008.6843
603081.SH,20260105,587696.3163,587696.3163
600814.SH,20260105,586592.7212,586592.7212
601212.SH,20260105,4553936.3243,4553936.3243
603211.SH,20260105,624614.784,624614.784
300317.SZ,20260105,322943.2895,322447.3145
300118.SZ,20260105,1648460.0459,1340190.5117
603518.SH,20260105,339826.3523,338341.7915
600691.SH,20260105,655771.0188,655661.7228
001269.SZ,20260105,453321.4799,453321.4799
000789.SZ,20260105,421031.1151,421031.1151
600435.SH,20260105,2475555.056,2475555.056
002184.SZ,20260105,463463.3233,316569.2708
601988.SH,20260105,182694437.4985,119504046.9177
920834.BJ,20260105,187440.0078,98088.0377
600236.SH,20260105,6219196.0858,6219196.0858
688667.SH,20260105,368499.3308,368499.3308
920978.BJ,20260105,662864.8192,371642.4785
002745.SZ,20260105,1399568.9143,1003989.4953
603871.SH,20260105,1887851.948,1887851.948
300363.SZ,20260105,1334150.5421,1224692.4252
600620.SH,20260105,447026.8006,447026.8006
600056.SH,20260105,1569177.8557,1568623.7004
002431.SZ,20260105,432577.1436,432577.1436
301246.SZ,20260105,1009217.1564,403787.8583
603699.SH,20260105,4096329.0028,4004509.8893
002293.SZ,20260105,817165.6314,810051.4076
600098.SH,20260105,2296341.5626,2296341.5626
688693.SH,20260105,281326.3176,148537.0527
300654.SZ,20260105,369419.9757,355431.8878
300288.SZ,20260105,468386.7832,355605.1759
002437.SZ,20260105,707552.9159,665455.3711
002783.SZ,20260105,474389.7647,432959.0192
002732.SZ,20260105,268439.1,266986.9716
002752.SZ,20260105,684819.8461,684714.6961
603997.SH,20260105,1765903.6312,1765903.6312
002476.SZ,20260105,482256.0,482198.7321
300578.SZ,20260105,401694.4932,401585.849
002495.SZ,20260105,248876.4096,186405.7529
688776.SH,20260105,1098032.4179,1098032.4179
603023.SH,20260105,285756.1124,285756.1124
002327.SZ,20260105,559109.7745,325714.6239
688305.SH,20260105,823091.0569,818799.9272
001872.SZ,20260105,4789860.4611,4442662.2812
000877.SZ,20260105,3804113.0563,3804112.2538
600664.SH,20260105,883996.9665,883996.9665
603085.SH,20260105,471754.8,471754.8
002978.SZ,20260105,1551902.9819,1216526.9819
688098.SH,20260105,381488.276,381488.276
300432.SZ,20260105,3050212.2717,3015951.3527
301221.SZ,20260105,525261.0633,355703.1481
002246.SZ,20260105,1038773.8302,1038773.8302
000952.SZ,20260105,268038.012,265908.9351
603215.SH,20260105,423991.6271,422387.2253
301130.SZ,20260105,222370.0493,169806.9834
920344.BJ,20260105,296850.97,276306.4897
002832.SZ,20260105,858914.1614,586074.5174
605499.SH,20260105,14470921.764,14470921.764
600630.SH,20260105,390022.946,390022.946
688646.SH,20260105,341348.2749,211579.152
600807.SH,20260105,278659.9403,247910.8162
601328.SH,20260105,63887015.9932,18850373.8084
600559.SH,20260105,1474572.8797,1466129.2237
300420.SZ,20260105,444320.6573,444286.1507
300639.SZ,20260105,366565.8822,360138.1984
688382.SH,20260105,1707284.7454,1232853.4868
301258.SZ,20260105,303427.7,294805.15
688100.SH,20260105,1928389.2564,1928389.2564
600596.SH,20260105,1566882.1739,1566882.1739
300961.SZ,20260105,255992.32,220309.2505
601686.SH,20260105,925316.8686,925316.8686
002860.SZ,20260105,500360.1098,486352.8663
000751.SZ,20260105,665639.8051,580865.9369
002580.SZ,20260105,582313.918,580350.6804
605258.SH,20260105,278608.0,278608.0
000028.SZ,20260105,1380281.391,1185573.2058
301004.SZ,20260105,762566.6247,710673.3252
688268.SH,20260105,715212.7553,714731.2103
600742.SH,20260105,729682.8382,729682.8382
300642.SZ,20260105,320049.2167,271145.0161
688591.SH,20260105,1099234.9854,769084.9675
600399.SH,20260105,1151706.4,1151706.4
600015.SH,20260105,10917640.929,10555635.6523
920274.BJ,20260105,231718.6686,231718.6686
688289.SH,20260105,1121115.7916,1121115.7916
300823.SZ,20260105,204987.9678,132695.4517
600586.SH,20260105,799378.4628,799378.4628
301592.SZ,20260105,860930.0,287285.2568
300545.SZ,20260105,591065.4053,381034.3258
920593.BJ,20260105,703555.3372,597473.1941
603980.SH,20260105,343154.5135,343154.5135
002342.SZ,20260105,832320.0,827716.23
000830.SZ,20260105,3121178.859,3120932.8746
003030.SZ,20260105,252055.6,160359.417
000156.SZ,20260105,1437875.575,1319103.6806
688657.SH,20260105,351811.7266,220409.1905
300098.SZ,20260105,1070473.8814,949714.0742
002181.SZ,20260105,1039147.0657,1015395.562
000927.SZ,20260105,1597293.3612,1597292.5534
603657.SH,20260105,405705.3401,405705.3401
603612.SH,20260105,1248249.7743,1248249.7743
603779.SH,20260105,214193.3763,214193.3763
300576.SZ,20260105,1455944.7311,924567.4292
600697.SH,20260105,210632.6113,205717.8439
300179.SZ,20260105,755300.7112,581541.8203
601698.SH,20260105,16601834.6692,16601834.6692
002847.SZ,20260105,1919876.1402,1732801.9667
920504.BJ,20260105,109546.0768,43208.3358
301536.SZ,20260105,2603669.8424,1156041.9987
300977.SZ,20260105,281771.6717,175478.6556
300185.SZ,20260105,1110648.6454,1056567.6377
002746.SZ,20260105,523207.546,431483.146
301003.SZ,20260105,417964.6889,323328.9433
600066.SH,20260105,7425552.1539,7425552.1539
301068.SZ,20260105,381835.1349,272301.6832
300870.SZ,20260105,2527822.2025,2527822.2025
920082.BJ,20260105,260912.225,70170.8849
600782.SH,20260105,1222664.5052,1207930.4252
301018.SZ,20260105,1755946.9224,1313396.1324
300259.SZ,20260105,533429.4913,533307.1533
603676.SH,20260105,473455.712,473455.712
605303.SH,20260105,284422.7877,284422.7877
301413.SZ,20260105,1346631.1647,803992.2994
688539.SH,20260105,923836.48,520353.68
688479.SH,20260105,276800.7732,119524.7732
000552.SZ,20260105,1252323.3776,871838.6208
688719.SH,20260105,519349.7664,403840.0633
002709.SZ,20260105,9770815.1839,7227367.9374
920857.BJ,20260105,263687.4826,263687.4826
000068.SZ,20260105,344281.6407,344281.6407
301135.SZ,20260105,288422.208,216307.4618
603026.SH,20260105,1842759.3299,1605022.92
002079.SZ,20260105,786291.3275,785553.3147
688335.SH,20260105,419678.0683,419678.0683
002558.SZ,20260105,8625118.2238,8625118.2238
603205.SH,20260105,454584.0,120464.76
600458.SH,20260105,1255231.314,1091542.0187
002584.SZ,20260105,540739.9739,432826.1109
002318.SZ,20260105,2832817.9173,2768422.4535
301526.SZ,20260105,2707490.4385,1008354.1187
000998.SZ,20260105,1384220.0735,1238777.6143
300135.SZ,20260105,376012.8,376012.8
600410.SH,20260105,2044962.5838,2044962.5838
600654.SH,20260105,1113161.5178,896378.7991
601566.SH,20260105,754498.578,754498.578
688023.SH,20260105,539722.602,539722.602
603496.SH,20260105,898186.9266,898186.9266
300177.SZ,20260105,781377.5193,636618.4136
603966.SH,20260105,470033.0925,468914.3983
002739.SZ,20260105,2409539.5058,2379503.718
300572.SZ,20260105,663151.5996,531697.2045
002125.SZ,20260105,898270.4045,898270.4045
003017.SZ,20260105,275940.0,227611.0406
600748.SH,20260105,1068001.9145,1068001.9145
000965.SZ,20260105,437273.3726,437273.3726
603275.SH,20260105,691491.5634,193059.156
300838.SZ,20260105,229595.392,169320.112
600323.SH,20260105,2364506.7234,2364506.7234
002088.SZ,20260105,542883.696,535127.2779
600103.SH,20260105,929943.1,918116.5545
920663.BJ,20260105,241062.2806,114189.4208
600192.SH,20260105,445723.732,445723.732
300815.SZ,20260105,915964.416,897094.6372
600363.SH,20260105,2988488.6466,2988488.6466
600743.SH,20260105,466874.0739,466874.0739
688339.SH,20260105,664109.0756,540568.2356
002561.SZ,20260105,365455.677,364292.3794
002590.SZ,20260105,785845.4502,749364.6936
688275.SH,20260105,960896.5696,644542.8287
000513.SZ,20260105,3177913.0115,2053930.6813
603136.SH,20260105,316318.3774,316318.3774
688117.SH,20260105,613018.3843,613018.3843
600938.SH,20260105,138026986.3695,8682960.0
603296.SH,20260105,9659614.5914,5431907.1546
600519.SH,20260105,178573732.659,178573732.659
300296.SZ,20260105,1749225.3082,1466849.4863
601567.SH,20260105,3275543.1114,3275543.1114
605336.SH,20260105,294010.1574,294010.1574
002445.SZ,20260105,620294.5656,617625.434
002397.SZ,20260105,299860.3586,259792.6997
688496.SH,20260105,272250.0,143957.088
300083.SZ,20260105,1544992.4826,1385536.6786
300854.SZ,20260105,172218.3188,139987.6459
600560.SH,20260105,367225.911,367225.911
301180.SZ,20260105,698417.46,286584.9515
000903.SZ,20260105,514668.6131,510789.5984
301235.SZ,20260105,427972.7023,288861.6548
002547.SZ,20260105,530186.869,519259.368
601965.SH,20260105,1676104.7162,1667941.6974
603729.SH,20260105,151487.574,151487.574
000995.SZ,20260105,223888.896,223888.896
002357.SZ,20260105,334492.8014,334480.7977
603701.SH,20260105,525337.421,525337.421
300864.SZ,20260105,314715.9912,314715.9912
600403.SH,20260105,1692695.1806,1692695.1806
601966.SH,20260105,2144031.4306,2144031.4306
603444.SH,20260105,3147475.7027,3147475.7027
000035.SZ,20260105,1342074.4162,1299920.4704
600197.SH,20260105,659132.3808,659132.3808
603580.SH,20260105,214826.7408,214826.7408
600516.SH,20260105,2290777.1394,2290777.1394
300436.SZ,20260105,1511125.296,1297197.6427
603557.SH,20260105,157729.5327,157729.5327
603861.SH,20260105,691875.7824,676590.6918
920471.BJ,20260105,107411.2,68462.5136
601222.SH,20260105,1139273.5433,1139273.5433
301596.SZ,20260105,606827.9192,246273.8446
301207.SZ,20260105,1170801.57,1170062.5962
002629.SZ,20260105,293581.522,291649.7383
688557.SH,20260105,390182.632,390182.632
002545.SZ,20260105,2459510.7381,2234333.6507
688629.SH,20260105,4739006.3027,1868729.7232
002992.SZ,20260105,870701.6089,760802.1626
000422.SZ,20260105,1581224.9426,1536988.0264
300466.SZ,20260105,541420.737,453809.7558
600173.SH,20260105,507867.0269,507801.7769
688484.SH,20260105,1774802.1555,1224979.1716
300892.SZ,20260105,308300.0,199046.1875
603321.SH,20260105,278762.6857,241709.485
600303.SH,20260105,222854.9728,220246.9728
301525.SZ,20260105,824945.0347,432112.2702
000410.SZ,20260105,1923227.0045,1220344.9753
300234.SZ,20260105,271712.3886,185753.0038
603400.SH,20260105,547700.0,109540.0
300599.SZ,20260105,350252.6725,207669.4413
000554.SZ,20260105,315400.4166,237900.4972
002038.SZ,20260105,801333.0,664492.5058
000158.SZ,20260105,3304340.7623,3282255.9525
002122.SZ,20260105,596447.1714,592489.2882
300223.SZ,20260105,5582513.6244,4865579.0733
301183.SZ,20260105,1277377.9352,936435.4564
600177.SH,20260105,3462957.9846,3462957.9846
002160.SZ,20260105,543242.8938,417396.9367
301439.SZ,20260105,589489.2406,277619.0899
002817.SZ,20260105,230305.5909,223330.2572
603876.SH,20260105,1397617.8884,1397617.8884
603611.SH,20260105,617984.2976,617984.2976
688053.SH,20260105,376300.0,376300.0
601229.SH,20260105,14351089.5788,14351089.5788
603160.SH,20260105,3714513.1122,3714513.1122
301217.SZ,20260105,2933056.9947,2933056.9947
000823.SZ,20260105,745881.3171,745849.7257
920429.BJ,20260105,191730.0,174464.8921
000551.SZ,20260105,713527.0437,710950.0266
600792.SH,20260105,431760.2804,431760.2804
603382.SH,20260105,637823.564,127564.8761
300176.SZ,20260105,258316.2936,258316.2936
000016.SZ,20260105,1213604.4856,804683.2752
300339.SZ,20260105,4015503.4603,3921096.175
600287.SH,20260105,240488.6898,239364.2486
688387.SH,20260105,4341812.5,2561307.044
600151.SH,20260105,2769541.1662,2769541.1662
000536.SZ,20260105,1369186.2375,1367725.8454
688269.SH,20260105,530919.648,530919.648
002885.SZ,20260105,697611.1926,594587.2065
001388.SZ,20260105,674232.0,134846.4
002289.SZ,20260105,776863.3479,776031.7479
600901.SH,20260105,3561997.8551,3561128.2451
002353.SZ,20260105,7349237.1693,4976104.6424
300435.SZ,20260105,913754.097,873721.8585
300084.SZ,20260105,532698.8066,359756.1924
002365.SZ,20260105,453221.685,377671.4353
300653.SZ,20260105,379620.0,379620.0
002206.SZ,20260105,713595.2331,523752.2452
603045.SH,20260105,271567.5358,271567.5358
002363.SZ,20260105,409808.0809,408690.2782
688535.SH,20260105,1119334.9775,611526.7786
600640.SH,20260105,1016103.7154,1016103.7154
002695.SZ,20260105,663109.1742,606074.2745
301315.SZ,20260105,512424.0,215451.0
000628.SZ,20260105,1606044.52,876415.709
003029.SZ,20260105,517546.8668,463062.4502
300571.SZ,20260105,400446.2038,331878.6923
000338.SZ,20260105,15161631.455,8712381.7478
688512.SH,20260105,535936.3931,372606.6998
300496.SZ,20260105,3223225.353,2578134.6323
600085.SH,20260105,4428477.476,4428477.476
002953.SZ,20260105,569249.2324,314556.2609
920839.BJ,20260105,501564.907,276023.4686
002138.SZ,20260105,2939836.7187,2758230.4358
002840.SZ,20260105,774090.5692,768748.3621
300370.SZ,20260105,414824.6996,413789.5723
600088.SH,20260105,647863.7256,647863.7256
300380.SZ,20260105,586843.133,539902.5368
002409.SZ,20260105,3701289.5518,2477151.4034
301538.SZ,20260105,654091.2,260465.7152
600558.SH,20260105,547538.9469,547538.9469
002208.SZ,20260105,1037853.127,1037585.0228
002254.SZ,20260105,944477.0157,902213.5106
601068.SH,20260105,1625382.9292,1392417.3228
301057.SZ,20260105,394888.8227,278813.5871
300120.SZ,20260105,489383.6275,449384.8457
603880.SH,20260105,178627.956,178627.956
603595.SH,20260105,395384.3965,395384.3965
300218.SZ,20260105,353037.849,351881.693
000560.SZ,20260105,694872.751,665501.8484
301555.SZ,20260105,310016.112,162446.76
688619.SH,20260105,260540.449,260540.449
300182.SZ,20260105,1513052.959,1283056.3684
603956.SH,20260105,373288.6173,373288.6173
688287.SH,20260105,227126.0628,227126.0628
001222.SZ,20260105,453554.64,255205.9224
300338.SZ,20260105,152192.1336,132058.5495
002222.SZ,20260105,2695943.25,2683913.7764
002240.SZ,20260105,3349975.5715,3341245.9225
603055.SH,20260105,823520.742,820521.152
600285.SH,20260105,1231774.8356,1229059.8356
